long,lat,alt,model,reg_city,reg_state,mph,Label
-118.052,34.5059,44275,BD-100-1A10,WILMINGTON,DELAWARE,539,highest risk
-117.537,34.4425,23450,A321-231,LONG ISLAND CITY,NEW YORK,509,risk
-118.073,34.4487,34325,737-900ER,SEATAC,WASHINGTON,520,risk
-118.628,34.629,38125,BD-100-1A10,DANBURY,CONNECTICUT,525,risk
-118.244,34.5516,21425,45,SOUTHLAKE,TEXAS,401,moderate
-118.784,34.9028,20900,560XL,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.299,34.3942,15250,G-IV,WILMINGTON,DELAWARE,412,moderate
-118.235,34.7111,11625,SR22,SHINGLE SPRINGS,CALIFORNIA,460,moderate
-118.209,34.6987,24500,ERJ 170-200 LR,ST GEORGE,UTAH,458,moderate
-117.975,34.685,19950,737-7H4,DALLAS,TEXAS,456,moderate
-118.219,34.7595,34800,,WASHINGTON,DIST. OF COL.,525,risk
-118.231,34.816,44275,FALCON 900 EX,SALT LAKE CITY,UTAH,518,highest risk
-118.325,34.6143,35300,680A,OKLAHOMA CITY,OKLAHOMA,523,risk
-118.182,34.714,4875,S35,SANTA BARBARA,CALIFORNIA,460,moderate
-118.052,34.6327,14325,737-823,FORT WORTH,TEXAS,403,moderate
-117.706,34.6076,33250,A319-131,SALT LAKE CITY,UTAH,511,risk
-118.254,34.5889,9325,CL-600-2B19,SALEM,OREGON,460,moderate
-118.152,34.6948,17875,AEROSTAR 601P,TUCSON,ARIZONA,290,safe
-117.836,34.3566,28025,EMB-505,OKLAHOMA CITY,OKLAHOMA,437,moderate
-118.36,34.5646,8150,A319-132,SALT LAKE CITY,UTAH,329,safe
-118.891,34.9233,37350,737-800,DALLAS,TEXAS,523,risk
-118.219,34.5767,20700,737-823,WILMINGTON,DELAWARE,440,moderate
-118.227,34.5949,5275,EC 135 P2+,SANTA ROSA,CALIFORNIA,460,moderate
-118.157,34.5194,46300,BD-100-1A10,CLEVELAND,OHIO,525,highest risk
-118.143,34.6489,9500,SR22T,MORGAN HILL,CALIFORNIA,460,moderate
-118.215,34.5267,33250,A319-132,BOSTON,MASSACHUSETTS,523,risk
-118.713,34.8315,39325,MYSTERE FALCON 900,LEMON GROVE,CALIFORNIA,534,risk
-117.749,34.8448,26625,525A,BAKERSFIELD,CALIFORNIA,460,moderate
-118.415,34.3275,38350,A320-211,ATLANTA,GEORGIA,483,risk
-118.571,34.9621,37350,737-800,SALT LAKE CITY,UTAH,529,risk
-118.135,34.7202,4225,PA-28-140,TEHACHAPI,CALIFORNIA,460,moderate
-118.207,34.6109,8525,S35,SANTA BARBARA,CALIFORNIA,460,moderate
-118.298,34.4977,15400,A320-232,SALT LAKE CITY,UTAH,444,moderate
-118.22,34.3832,17275,GIV-X (G450),LOS ANGELES,CALIFORNIA,460,moderate
-118.156,34.6817,29175,ERJ 170-200 LR,ST GEORGE,UTAH,477,moderate
-118.766,34.8339,29225,747-412,ORLANDO,FLORIDA,460,moderate
-118.351,34.5671,8075,EMB-545,CLEVELAND,OHIO,322,safe
-118.659,34.9073,41250,737-7H4,DALLAS,TEXAS,518,highest risk
-118.079,34.6145,11475,750,NEW YORK,NEW YORK,477,moderate
-118.716,34.3892,36300,737-990ER,SEATTLE,WASHINGTON,527,risk
-118.618,34.4495,37300,737-7BD,DALLAS,TEXAS,520,risk
-118.433,34.4377,44250,BD-100-1A10,SEATTLE,WASHINGTON,532,highest risk
-118.297,34.5056,34300,737-7BD,DALLAS,TEXAS,534,risk
-118.275,34.5803,7975,FALCON 50,HENDERSON,NEVADA,460,moderate
-117.688,34.7081,28125,737-7H4,DALLAS,TEXAS,493,moderate
-118.164,34.5185,29675,525,OKLAHOMA CITY,OKLAHOMA,460,moderate
-117.866,34.4276,38350,CL-600-2D24,PHOENIX,ARIZONA,511,risk
-117.975,34.6049,38275,A319-112,FORT WORTH,TEXAS,504,risk
-117.649,34.7523,11650,M20C,CARSON CITY,NEVADA,460,moderate
-118.086,34.5631,39275,777-222,CHICAGO,ILLINOIS,548,risk
-118.516,34.9244,24050,PC-12/45,MESA,ARIZONA,460,moderate
-117.678,34.3583,21600,A321-211,ATLANTA,GEORGIA,460,moderate
-118.221,34.4866,29725,737-824,SALT LAKE CITY,UTAH,557,risk
-118.057,34.6318,11800,737-7H4,DALLAS,TEXAS,387,safe
-117.942,34.7143,8475,PA-28-236,SAN GREGORIO,CALIFORNIA,460,moderate
-118.243,34.6021,16900,SA226-T(B),CHINO HILLS,CALIFORNIA,460,moderate
-118.069,34.626,8500,172N,LA JOLLA,CALIFORNIA,460,moderate
-118.233,34.4918,10400,SR22,LAS VEGAS,NEVADA,460,moderate
-117.936,34.4671,19700,ERJ 170-200 LL,ST GEORGE,UTAH,384,safe
-118.301,34.6368,6100,GLASTAR,HIGDEN,ARKANSAS,460,moderate
-117.995,34.6877,23675,ERJ 170-200 LL,ST GEORGE,UTAH,440,moderate
-118.867,34.9169,24875,CL-600-2B19,ST GEORGE,UTAH,412,moderate
-118.816,34.8887,37350,737-9,SEATTLE,WASHINGTON,525,risk
-118.038,34.6346,12075,EMB-545,CLEVELAND,OHIO,401,moderate
-117.878,34.6422,13200,BD-700-1A10,OKLAHOMA CITY,OKLAHOMA,447,moderate
-118.51,34.9136,28375,ERJ 170-200 LR,ST GEORGE,UTAH,382,moderate
-118.213,34.4552,16725,CL-600-2B19,SALEM,OREGON,424,moderate
-117.812,34.9,40275,737-7K9,DALLAS,TEXAS,523,highest risk
-118.101,34.7168,11700,M20K,PORTLAND,OREGON,460,moderate
-118.361,34.5649,8150,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.294,34.3241,34300,FALCON 7X,ENGLEWOOD,COLORADO,541,risk
-117.947,34.6933,28150,737-7H4,DALLAS,TEXAS,447,moderate
-117.753,34.7047,29950,700,COLUMBUS,OHIO,532,risk
-118.269,34.4529,36325,A319-131,CHICAGO,ILLINOIS,516,risk
-117.965,34.587,6350,M20F,EASLEY,SOUTH CAROLINA,460,moderate
-118.542,34.5058,40300,737-7H4,DALLAS,TEXAS,460,highest risk
-117.927,34.7012,6575,RV-7,SEATTLE,WASHINGTON,460,moderate
-118.317,34.4784,19350,EMB-135ER,DALLAS,TEXAS,460,moderate
-118.818,34.4903,42325,525C,MERIDIAN,IDAHO,481,highest risk
-118.27,34.4822,18950,EMB-545,CLEVELAND,OHIO,449,moderate
-117.579,34.7118,22400,FALCON 50,WILLIAMSBURG,VIRGINIA,460,moderate
-117.714,34.1061,36300,A320-251N,SALT LAKE CITY,UTAH,460,risk
-117.735,34.5586,28125,B300,CHATTANOOGA,TENNESSEE,460,moderate
-118.483,34.311,32000,525C,LUBBOCK,TEXAS,460,risk
-117.749,34.3188,26050,BD-500-1A11,ATLANTA,GEORGIA,460,moderate
-118.216,34.5862,9825,,LOS ANGELES,CALIFORNIA,460,moderate
-118.239,34.4016,22400,525B,SAN MARCOS,CALIFORNIA,460,moderate
-118.011,34.685,24300,737-823,FORT WORTH,TEXAS,483,moderate
-117.319,34.6328,26075,A321-231,LONG ISLAND CITY,NEW YORK,525,risk
-118.607,34.4729,26875,CL-600-2B19,ST GEORGE,UTAH,460,moderate
-118.326,34.9823,37325,A319-131,CHICAGO,ILLINOIS,525,risk
-118.104,34.4881,7525,PA-28-161,NORFOLK,,460,moderate
-118.697,34.5872,37250,737-7H4,WILMINGTON,DELAWARE,529,risk
-118.289,34.2677,38275,MYSTERE FALCON 900,LEMON GROVE,CALIFORNIA,555,risk
-117.924,34.5141,36300,737-8,SALT LAKE CITY,UTAH,527,risk
-118.61,34.5451,34175,A320-211,ATLANTA,GEORGIA,534,risk
-118.263,34.7694,26000,737-7H4,DALLAS,TEXAS,536,risk
-118.006,34.6318,12250,737-7K5,SALT LAKE CITY,UTAH,417,moderate
-117.841,34.561,25025,737-7H4,DALLAS,TEXAS,493,moderate
-118.238,34.7038,14750,560XL,OKLAHOMA CITY,OKLAHOMA,460,moderate
-117.797,34.5707,38350,737-8,WILMINGTON,DELAWARE,529,risk
-118.089,34.6291,32675,737-8H4,DALLAS,TEXAS,527,risk
-117.648,34.6685,20500,,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.132,34.8192,4175,172N,LA JOLLA,CALIFORNIA,460,moderate
-118.516,34.9214,38300,737-800,SALT LAKE CITY,UTAH,520,risk
-118.315,34.6927,17900,B300,VISALIA,CALIFORNIA,329,safe
-117.748,35.1847,41250,EMB-505,OKLAHOMA CITY,OKLAHOMA,460,highest risk
-118.074,34.4556,20725,550,KANSAS CITY,MISSOURI,460,moderate
-118.342,34.5696,8075,GV-SP (G550),BELLEVUE,WASHINGTON,327,safe
-118.192,34.5608,5300,182P,LANCASTER,CALIFORNIA,460,moderate
-118.419,34.3317,36300,737-900ER,SEATAC,WASHINGTON,516,risk
-118.631,34.4152,29200,A319-112,LAS VEGAS,NEVADA,511,risk
-117.515,34.6251,32175,737-823,FORT WORTH,TEXAS,460,risk
-118.024,34.5574,7525,172N,LA JOLLA,CALIFORNIA,460,moderate
-118.317,34.4692,18675,HAWKER 900XP,HENDERSON,NEVADA,421,moderate
-118.8,34.6053,41325,525C,PETALUMA,CALIFORNIA,502,highest risk
-118.576,35.076,30600,737-990ER,SEATTLE,WASHINGTON,502,risk
-118.501,34.492,29125,DORNIER 328-300,TAOS SKI VALLEY,NEW MEXICO,449,moderate
-118.353,34.7939,25300,737-752,SALT LAKE CITY,UTAH,470,moderate
-117.98,34.4968,23000,737-7BD,DALLAS,TEXAS,511,risk
-118.264,34.5875,9200,CL-600-2B16,CHEYENNE,WYOMING,460,moderate
-118.755,34.8899,37325,737-990,SEATTLE,WASHINGTON,529,risk
-118.414,34.8993,25000,CL-600-2B19,SAINT GEORGE,UTAH,460,moderate
-118.174,34.6068,10375,737-7H4,DALLAS,TEXAS,345,safe
-117.702,34.5872,35125,737-8,DALLAS,TEXAS,529,risk
-117.74,34.8844,40225,737-752,SALT LAKE CITY,UTAH,460,highest risk
-118.236,34.5952,23000,PA-46-310P,SAN JOSE,CALIFORNIA,209,moderate
-117.823,34.2778,25450,A319-114,ATLANTA,GEORGIA,460,moderate
-118.668,34.5605,22350,737-7K5,SALT LAKE CITY,UTAH,509,risk
-118.383,34.4501,24550,737-73V,SALT LAKE CITY,UTAH,495,moderate
-118.772,34.5072,33250,737-7H4,DALLAS,TEXAS,520,risk
-117.472,34.5074,35475,BD-500-1A10,SALT LAKE CITY,UTAH,437,risk
-117.877,34.707,29225,ERJ 170-200 LR,ST GEORGE,UTAH,493,moderate
-117.697,34.7068,24825,CL-600-2B19,SALT LAKE CITY,UTAH,474,moderate
-118.565,34.7195,31175,222,GONZALES,CALIFORNIA,460,risk
-118.667,34.4082,35275,MD-11F,BOSTON,MASSACHUSETTS,550,risk
-118.697,34.4479,26525,CL-600-2B16,KIRKLAND,WASHINGTON,527,risk
-118.011,34.6376,12350,FALCON 2000,DOVER,DELAWARE,460,moderate
-118.358,34.5652,8025,680A,OKLAHOMA CITY,OKLAHOMA,460,moderate
-118.301,34.8143,17775,ERJ 170-200 LR,FORT WORTH,TEXAS,440,moderate
-118.53,34.4754,29150,700,OKLAHOMA CITY,OKLAHOMA,562,risk
-117.631,34.5948,26525,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.308,34.1751,36975,737-7H4,DALLAS,TEXAS,460,risk
-118.208,34.3875,28550,CL-600-2B19,ST GEORGE,UTAH,435,moderate
-118.148,34.7766,23725,BD-500-1A10,ATLANTA,GEORGIA,486,moderate
-118.651,34.8438,33175,737-8,DALLAS,TEXAS,518,risk
-118.089,34.7619,29175,CL-600-2C10,SAINT GEORGE,UTAH,539,risk
-118.506,34.8295,16925,B300,VISALIA,CALIFORNIA,338,safe
-117.982,34.6404,12650,PA-46-600TP,PARK CITY,UTAH,460,moderate
-118.09,34.6441,38275,ERJ 170-200 LR,ST GEORGE,UTAH,506,risk
-117.337,34.5622,25500,A321-253NX,SALT LAKE CITY,UTAH,550,risk
-117.592,34.641,34225,737-8H4,DALLAS,TEXAS,511,risk
-118.255,34.5393,19025,CL-600-2C10,SALT LAKE CITY,UTAH,435,moderate
-117.693,34.3504,25275,A320-271N,WILMINGTON,DELAWARE,543,risk
-118.574,34.5508,36275,737-800,DALLAS,TEXAS,460,risk
-117.464,34.4863,23525,A321-231,LONG ISLAND CITY,NEW YORK,460,moderate
-117.888,34.6618,10675,172N,VISALIA,CALIFORNIA,460,moderate
-117.741,34.3232,24300,737-924ER,CHICAGO,ILLINOIS,460,moderate
-118.761,34.6527,37250,737-752,SALT LAKE CITY,UTAH,523,risk
-117.76,34.4925,15225,737-9,SEATTLE,WASHINGTON,424,moderate
-118.14,34.4703,10525,PA-28-180,OROFINO,IDAHO,460,moderate
-117.558,34.7281,40325,CL-600-2D24,PHOENIX,ARIZONA,511,highest risk
-118.643,34.4621,27050,737-7H4,DALLAS,TEXAS,490,moderate
-118.139,34.7297,10575,172N,VISALIA,CALIFORNIA,460,moderate
-118.273,34.6829,4050,35-C33,BURBANK,CALIFORNIA,460,moderate
-118.176,34.6771,23775,CL-600-2B19,ST GEORGE,UTAH,493,moderate
-118.513,35.0354,35250,737-900ER,SEATAC,WASHINGTON,520,risk
-117.329,34.3606,38250,CL-600-2C10,ST GEORGE,UTAH,511,risk
-118.357,34.6599,10475,PA-28-180,OROFINO,IDAHO,460,moderate
-117.204,34.6457,35425,737-7Q8,WILMINGTON,DELAWARE,523,risk
-117.481,34.5894,28375,737-752,SALT LAKE CITY,UTAH,460,moderate
-118.602,34.8348,37450,737-9,SEATTLE,WASHINGTON,518,risk
-118.212,34.5218,13250,PA 46-350P,CHANDLER,ARIZONA,460,moderate
-117.945,34.6931,20325,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.385,34.6982,46250,EMB-505,SAN JOSE,CALIFORNIA,486,highest risk
-117.933,34.5414,23825,737-900ER,SEATAC,WASHINGTON,453,moderate
-117.761,34.4928,16400,ERJ 170-200 LL,CHICAGO,ILLINOIS,368,safe
-118.406,34.8677,27075,767-323,WILMINGTON,OHIO,520,risk
-118.796,35.336,38300,737-832,ATLANTA,GEORGIA,527,risk
-118.374,34.6868,28150,A319-112,LAS VEGAS,NEVADA,518,risk
-118.33,34.7775,24975,ERJ 170-200 LR,SAINT GEORGE,UTAH,465,moderate
-117.625,34.3894,26750,737-83N,MINNEAPOLIS,MINNESOTA,460,moderate
-118.761,34.5493,37275,737-8H4,DALLAS,TEXAS,520,risk
-117.759,34.6189,24975,737-7BD,DALLAS,TEXAS,488,moderate
-117.333,34.5645,29625,777-323ER,FORT WORTH,TEXAS,564,risk
-118.33,34.6629,10625,NAVION A,None,,460,moderate
-118.161,34.6846,33275,ERJ 170-200 LR,SEATAC,WASHINGTON,509,risk
-118.317,34.6658,39350,A330-243,SALT LAKE CITY,UTAH,527,risk
-118.312,34.492,18925,737-7H4,DALLAS,TEXAS,430,moderate
-117.793,35.059,38175,737-7H4,DALLAS,TEXAS,460,risk
-118.672,34.8754,42350,35A,EL CAJON,CALIFORNIA,460,highest risk
-118.726,34.9544,27025,B300,MODESTO,CALIFORNIA,460,moderate
-118.635,34.789,19025,400A,SANTA ANA,CALIFORNIA,460,moderate
-118.298,34.6182,8025,99,BOCA RATON,FLORIDA,460,moderate
-117.862,34.5389,17675,737-7H4,DALLAS,TEXAS,460,moderate
-117.993,34.6041,20600,737-7K5,SALT LAKE CITY,UTAH,442,moderate
-118.279,34.5454,7550,172S,MOORPARK,CALIFORNIA,460,moderate
-118.338,34.2184,40325,737-76Q,SALT LAKE CITY,UTAH,511,highest risk
-118.698,35.1141,36475,A320-214,WILMINGTON,DELAWARE,460,risk
-117.58,34.7227,34500,A321-271N,HONOLULU,HAWAII,509,risk
-118.414,34.9904,35200,737-990ER,SEATTLE,WASHINGTON,534,risk
-118.093,34.6248,11475,737-7H4,DALLAS,TEXAS,396,safe
-118.305,34.5777,8850,GVI (G650),BEVERLY HILLS,CALIFORNIA,336,safe
-118.671,34.7677,40300,737-7H4,DALLAS,TEXAS,500,highest risk
-118.543,34.5076,36250,737-900ER,SEATTLE,WASHINGTON,520,risk
-117.842,34.5047,21825,ERJ 170-200 LR,ST GEORGE,UTAH,474,moderate
-117.781,34.5022,17000,767-323,WILMINGTON,OHIO,433,moderate
-118.402,34.4623,23425,ERJ 170-200 LL,CHICAGO,ILLINOIS,437,moderate
-117.907,34.3945,40375,MD-11F,MEMPHIS,TENNESSEE,539,highest risk
-117.788,34.7027,20225,EMB-135LR,DALLAS,TEXAS,460,moderate
-117.725,34.5145,18275,737-9,SEATAC,WASHINGTON,435,moderate
-118.248,34.2574,36225,ERJ 170-200 LR,ST GEORGE,UTAH,527,risk
-117.733,34.3278,22950,737-9,CHICAGO,ILLINOIS,523,risk
-118.178,34.6787,24975,737-990ER,SEATTLE,WASHINGTON,463,moderate
-117.216,34.6555,30750,737-832,ATLANTA,GEORGIA,543,risk
-118.494,35.0048,37300,737-900ER,SEATAC,WASHINGTON,520,risk
-118.501,34.4839,35275,A320-214,SALT LAKE CITY,UTAH,523,risk
-118.039,34.6619,29475,A300 F4-605R,BOSTON,MASSACHUSETTS,543,risk
-117.534,34.4446,23800,A321-213,ATLANTA,GEORGIA,460,moderate
-117.634,34.8526,37200,737-9,WILMINGTON,DELAWARE,527,risk
-118.782,34.9054,37250,737-7H4,DALLAS,TEXAS,523,risk
-118.514,34.4663,38250,737-7H4,DALLAS,TEXAS,516,risk
-117.573,34.6291,29050,A319-112,SALT LAKE CITY,UTAH,509,risk
-118.167,34.6713,23600,737-7H4,DALLAS,TEXAS,458,moderate
-118.264,34.584,9500,737-7H4,DALLAS,TEXAS,322,safe
-117.701,34.6662,29475,A300 F4-622R,LOUISVILLE,KENTUCKY,541,risk
-118.443,34.3661,38325,737-8H4,SALT LAKE CITY,UTAH,518,risk
-118.576,34.778,27025,TBM 700,EL SEGUNDO,CALIFORNIA,371,moderate
-118.607,34.3271,36275,737-7H4,DALLAS,TEXAS,460,risk
-117.782,34.3005,22325,A320-271N,WILMINGTON,DELAWARE,460,moderate
-117.834,34.948,35325,A320-232,CHICAGO,ILLINOIS,513,risk
-118.571,34.569,26250,CL-600-2B19,SAINT GEORGE,UTAH,426,moderate
-118.201,34.4943,33275,A320-233,SALT LAKE CITY,UTAH,520,risk
-118.122,34.5415,28875,A320-232,CHICAGO,ILLINOIS,493,moderate
-118.256,34.5392,22100,737-7H4,DALLAS,TEXAS,460,moderate
-117.883,34.587,23125,A320-271N,WILMINGTON,DELAWARE,518,risk
-118.362,34.5648,8100,A320-232,LONG ISLAND CITY,NEW YORK,306,safe
-118.522,34.4771,36300,737-990ER,SEATTLE,WASHINGTON,525,risk
-118.487,34.4014,33125,A319-112,SALT LAKE CITY,UTAH,532,risk
-117.064,34.6763,37225,737-8,DALLAS,TEXAS,460,risk
-118.68,34.4142,41250,737-7H4,DALLAS,TEXAS,523,highest risk
-117.972,34.6414,13225,737-7H4,DALLAS,TEXAS,430,moderate
-117.938,34.5434,22150,ERJ 170-200 LR,SAINT GEORGE,UTAH,490,moderate
-118.358,34.5656,8050,EMB-135LR,DALLAS,TEXAS,460,moderate
-118.619,35.0186,37225,737-852,SALT LAKE CITY,UTAH,525,risk
-117.929,34.57,19900,747-4R7F,LOUISVILLE,KENTUCKY,495,moderate
-118.396,34.3003,36100,737-7H4,DALLAS,TEXAS,504,risk
-118.535,34.2642,36275,737-900ER,SEATTLE,WASHINGTON,460,risk
-118.139,34.6148,10600,737-7BD,DALLAS,TEXAS,403,moderate
-118.825,34.5055,37275,737-7H4,DALLAS,TEXAS,460,risk
-118.312,34.5762,8025,BD-700-1A10,OKLAHOMA CITY,OKLAHOMA,327,safe
-117.858,35.1486,37250,737-800,DALLAS,TEXAS,460,risk
-118.049,34.6334,11875,525A,RALEIGH,NORTH CAROLINA,460,moderate
-118.681,34.5208,30250,ERJ 170-200 LR,SAINT GEORGE,UTAH,483,risk
-118.588,34.8302,39275,737-8H4,SALT LAKE CITY,UTAH,520,risk
-118.688,34.6622,39325,737-7H4,DALLAS,TEXAS,520,risk
-118.119,34.5043,4450,AS350B2,LONG BEACH,CALIFORNIA,460,moderate
-118.388,34.4693,39275,A320-251N,SALT LAKE CITY,UTAH,518,risk
-118.04,34.6207,20950,737-7H4,DALLAS,TEXAS,495,moderate
-118.354,34.5666,8100,737-7K9,DALLAS,TEXAS,320,safe
-118.325,34.4134,25450,767-300F,MEMPHIS,TENNESSEE,513,risk
-118.151,34.6425,28075,737-7H4,DALLAS,TEXAS,474,moderate
-118.288,34.7867,26250,737-7H4,DALLAS,TEXAS,495,moderate
-118.646,34.759,38225,737-900ER,SEATTLE,WASHINGTON,513,risk
-117.858,34.7456,16375,PC-12/45,PRYOR,OKLAHOMA,460,moderate
-118.469,34.5633,26425,767-323,WILMINGTON,OHIO,488,moderate
-118.708,34.5333,35200,ERJ 170-200 LR,ST GEORGE,UTAH,488,risk
-117.827,34.4981,22275,ERJ 170-200 LR,ST GEORGE,UTAH,447,moderate
-117.772,34.6026,36150,A330-243,HONOLULU,HAWAII,532,risk
-117.747,34.4093,17200,A321-211,FORT WORTH,TEXAS,396,safe
-118.024,34.8292,36200,767-424ER,CHICAGO,ILLINOIS,546,risk
-118.621,35.0266,31350,A320-233,WILMINGTON,DELAWARE,516,risk
-118.402,34.691,34200,737-924ER,CHICAGO,ILLINOIS,516,risk
-118.057,34.3007,36250,A320-232,SALT LAKE CITY,UTAH,523,risk
-118.46,34.5995,38250,787-10,CHICAGO,ILLINOIS,559,risk
-118.174,34.4156,36200,A320-251N,SALT LAKE CITY,UTAH,516,risk
-118.452,34.5041,39225,A330-243,HONOLULU,HAWAII,527,risk
-118.398,34.881,27375,767-300F,MEMPHIS,TENNESSEE,511,risk
-117.628,34.0474,36175,A320-233,WILMINGTON,DELAWARE,460,risk
-117.871,34.4904,40100,777-222,CHICAGO,ILLINOIS,534,highest risk
-117.807,34.6641,38150,777-222,CHICAGO,ILLINOIS,552,risk
-118.503,34.5959,26125,747-8F,LOUISVILLE,KENTUCKY,559,risk
-118.067,34.2681,32125,767-332,ATLANTA,GEORGIA,543,risk
-117.982,34.5028,36150,A320-233,SALT LAKE CITY,UTAH,518,risk
-117.75,34.5465,35075,777-FS2,MEMPHIS,TENNESSEE,562,risk
-117.92,34.5381,40000,747-47UF,PURCHASE,NEW YORK,564,risk
-118.027,34.6147,20875,737-7H4,DALLAS,TEXAS,435,moderate
-117.337,34.5525,27250,737-924ER,CHICAGO,ILLINOIS,460,moderate
-118.576,34.7405,21050,FALCON 2000EX,SHERMAN OAKS,CALIFORNIA,460,moderate
-118.23,34.6513,24200,737-900ER,SEATAC,WASHINGTON,502,risk
-118.253,34.4758,40175,A330-243,HONOLULU,HAWAII,506,highest risk
-117.509,34.2702,28050,A320-232,MIRAMAR,FLORIDA,460,moderate
-118.148,34.6217,3025,S-70I,PACOIMA,CALIFORNIA,460,moderate
-118.342,34.7019,36100,ERJ 170-200 LR,ST GEORGE,UTAH,488,risk
-117.95,34.6252,40075,737-7Q8,WILMINGTON,DELAWARE,513,highest risk
-117.883,34.5536,34150,737-7H4,DALLAS,TEXAS,502,risk
-118.686,34.7736,40075,737-7H4,DALLAS,TEXAS,460,highest risk
-117.876,34.503,10650,208B,MEMPHIS,TENNESSEE,460,moderate
-118.429,34.8728,39075,737-8H4,DALLAS,TEXAS,525,risk
-117.569,34.4833,34150,A321-211,SALT LAKE CITY,UTAH,493,risk
-118.738,34.5173,41075,737-7H4,DALLAS,TEXAS,518,highest risk
-118.024,34.3152,20025,G-IV,WILMINGTON,DELAWARE,460,moderate
-118.092,34.4247,10125,G-IV,NORTH SALT LAKE,UTAH,460,moderate
-117.907,34.5314,19700,PC-12/45,RENO,NEVADA,460,moderate
-117.239,34.62,29550,737-932ER,ATLANTA,GEORGIA,548,risk
-118.628,34.7689,32625,A320-214,SALT LAKE CITY,UTAH,527,risk
-116.969,34.5274,40050,737-7Q8,WILMINGTON,DELAWARE,460,highest risk
-118.29,34.4899,16675,GIV-X,NORTH SALT LAKE,UTAH,440,moderate
-117.972,34.6416,13475,60,LEESBURG,VIRGINIA,460,moderate
-118.289,34.4111,20325,BD-500-1A10,ATLANTA,GEORGIA,449,moderate
-118.168,34.6092,11150,60,MEMPHIS,TENNESSEE,460,moderate
-117.818,34.7014,26825,737-7K9,DALLAS,TEXAS,500,moderate
-118.331,34.5721,8450,737-7H4,DALLAS,TEXAS,322,safe
-117.985,34.4318,32800,525,OKLAHOMA CITY,OKLAHOMA,460,risk
-118.53,34.3001,35150,A321-271N,HONOLULU,HAWAII,527,risk
-117.611,34.8025,8075,PA-31-350,TURLOCK,CALIFORNIA,460,moderate
-118.284,34.4823,11300,PA46-500TP,DANBURY,CONNECTICUT,180,safe
-118.593,34.3153,35225,737-832,ATLANTA,GEORGIA,534,risk
-117.514,34.4567,28575,A321-253NX,FORT WORTH,TEXAS,460,moderate
-118.051,34.4437,36275,680,OKLAHOMA CITY,OKLAHOMA,516,risk
-117.676,34.7074,25975,EMB-135ER,DALLAS,TEXAS,460,moderate
-117.676,34.3601,21900,A320-232,LONG ISLAND CITY,NEW YORK,460,moderate
-118.27,34.764,36075,737-800,DALLAS,TEXAS,518,risk
-118.657,34.7599,36100,737-7H4,DALLAS,TEXAS,506,risk
-118.243,34.5912,9500,A320-271N,WILMINGTON,DELAWARE,336,safe
-117.996,34.5677,22050,737-900ER,SEATTLE,WASHINGTON,447,moderate
-117.359,34.6408,37125,525A,LOS GATOS,CALIFORNIA,477,risk
-117.937,34.4989,26900,441,HERMOSA BEACH,CALIFORNIA,460,moderate
-117.779,34.4986,23350,GIV-X (G450),NEW YORK,NEW YORK,488,moderate
-118.165,34.6846,5725,PC-12/47E,STAFFORD,VIRGINIA,460,moderate
-117.723,34.8366,39975,737-7H4,DALLAS,TEXAS,460,risk
-118.052,34.5406,21925,737-7H4,WILMINGTON,DELAWARE,453,moderate
-117.774,34.8396,35150,ERJ 170-200 LR,ST GEORGE,UTAH,486,risk
-118.414,35.0206,37075,525A,LOS GATOS,CALIFORNIA,477,risk
-118.685,34.9081,38100,737-990ER,SEATTLE,WASHINGTON,460,risk
-118.585,34.4599,41050,737-7H4,DALLAS,TEXAS,518,highest risk
-117.938,34.6161,23375,A319-132,SALT LAKE CITY,UTAH,479,moderate
-118.704,34.7748,39075,737-86J,SALT LAKE CITY,UTAH,513,risk
-117.607,34.6381,37050,560XL,OKLAHOMA CITY,OKLAHOMA,460,risk
-118.121,34.5066,9000,TR182,LOMPOC,CALIFORNIA,460,moderate
-117.801,34.5296,40400,BD-100-1A10,OKLAHOMA CITY,OKLAHOMA,511,highest risk
-118.007,34.7081,5950,PA-32-300,VAN NUYS,CALIFORNIA,460,moderate
-117.776,34.7537,11425,PA-32R-301T,CAVE CREEK,ARIZONA,460,moderate
-118.348,34.7145,38500,BD-700-1A10,NORTH SALT LAKE,UTAH,523,risk
-118.129,34.6027,3425,AS332L1,LONG BEACH,CALIFORNIA,460,moderate
-118.448,34.4422,24875,747-44AF,LOUISVILLE,KENTUCKY,555,risk
-118.294,34.7536,24500,ERJ 170-200 LR,SEATTLE,WASHINGTON,472,moderate
-118.072,34.6747,19675,G-IV,CAMARILLO,CALIFORNIA,463,moderate
-118.358,34.5658,8075,737-7CT,DALLAS,TEXAS,325,safe
-118.624,34.3445,44025,750,WILMINGTON,DELAWARE,582,highest risk
-118.571,34.5379,35425,737-890,SEATTLE,WASHINGTON,523,risk
-118.144,34.5741,5250,AS332L1,LONG BEACH,CALIFORNIA,460,moderate
-117.924,34.7382,27950,45,LADERA RANCH,CALIFORNIA,502,risk
-117.466,34.4238,22475,A321-231,FORT WORTH,TEXAS,488,moderate
